0.0 6.934215068817139
0.015625 5.300694465637207
0.0 5.261668682098389
0.0625 5.076210021972656
0.0 5.159368991851807
0.015625 4.854007244110107
0.0625 5.206826210021973
0.015625 4.925779819488525
0.03125 4.938695907592773
0.0625 4.739282608032227
0.03125 5.045724391937256
0.03125 4.805789470672607
0.046875 4.785720348358154
0.078125 4.722899913787842
0.09375 4.402341842651367
0.046875 4.706648349761963
0.109375 4.2439117431640625
0.09375 4.597716331481934
0.15625 4.326333999633789
0.125 4.12540864944458
0.15625 4.079196929931641
0.09375 4.289432525634766
0.125 4.209893226623535
0.140625 4.249574661254883
0.09375 4.055741786956787
0.171875 4.039047718048096
0.140625 4.03873872756958
0.1875 3.9834251403808594
0.15625 3.7398157119750977
0.203125 3.598686695098877
0.15625 3.649569511413574
0.1875 3.5901994705200195
0.296875 3.5793561935424805
0.25 3.7330503463745117
0.203125 3.7978951930999756
0.203125 3.7326128482818604
0.25 3.6039724349975586
0.1875 3.5592072010040283
0.3125 3.1746985912323
0.28125 3.428105354309082
0.234375 3.478224039077759
0.28125 3.0402376651763916
0.296875 3.3128244876861572
0.28125 3.2109105587005615
0.3125 3.073850393295288
0.25 3.2486441135406494
0.296875 3.178109645843506
0.28125 3.3606607913970947
0.3125 3.3439207077026367
0.359375 3.1127002239227295
0.265625 2.9953978061676025
0.21875 3.1341185569763184
0.3125 3.4247615337371826
0.265625 3.433525800704956
0.390625 2.898662805557251
0.40625 2.8551766872406006
0.3125 3.2400617599487305
0.296875 3.18559193611145
0.34375 2.93626070022583
0.203125 3.2771823406219482
0.359375 2.6102616786956787
0.390625 2.610008478164673
0.4375 2.9096646308898926
0.4375 2.8454208374023438
0.421875 2.738194465637207
0.328125 2.990999698638916
0.34375 3.2272467613220215
0.34375 2.7366771697998047
0.375 2.6782188415527344
0.34375 3.026568651199341
0.375 2.5958516597747803
0.34375 2.9950058460235596
0.40625 2.3886868953704834
0.5 2.6203012466430664
0.234375 3.3507328033447266
0.390625 2.775559902191162
0.453125 2.5357370376586914
0.453125 2.1701135635375977
0.421875 2.382866621017456
0.296875 3.3304057121276855
0.328125 2.6819369792938232
0.34375 2.708385705947876
0.421875 2.0504097938537598
0.359375 3.019164800643921
0.3125 2.9899234771728516
0.46875 2.3630716800689697
0.328125 2.789078712463379
0.453125 2.4383151531219482
0.328125 2.607680320739746
0.390625 2.4627182483673096
0.375 2.5801773071289062
0.453125 2.3687703609466553
0.421875 2.43939208984375
0.40625 2.5498099327087402
0.40625 2.5062897205352783
0.375 2.7475759983062744
0.359375 2.760768413543701
0.390625 2.563938617706299
0.453125 2.732222318649292
0.390625 2.52469801902771
0.453125 2.3207361698150635
0.4375 2.399120807647705
0.453125 2.509885549545288
0.40625 2.5813660621643066
0.40625 2.5778732299804688
0.421875 2.309772491455078
0.5 1.940115213394165
0.421875 2.6099679470062256
0.4375 2.453200578689575
0.390625 2.594783067703247
0.421875 2.6937639713287354
0.5 2.3586394786834717
0.3125 3.003634214401245
0.390625 2.7318360805511475
0.4375 2.5010786056518555
0.46875 2.134239912033081
0.453125 2.299740791320801
0.5 2.223635196685791
0.484375 2.3363049030303955
0.5 2.4729342460632324
0.390625 2.8575644493103027
0.46875 2.3710339069366455
0.421875 2.303053617477417
0.421875 2.1364264488220215
0.3125 2.8461687564849854
0.46875 2.691082239151001
0.34375 2.6963095664978027
0.421875 2.2743191719055176
0.40625 2.3117663860321045
0.53125 2.34835147857666
0.328125 2.759286403656006
0.4375 2.3446044921875
0.4375 2.3018856048583984
0.5625 2.3412814140319824
0.40625 2.437795400619507
0.46875 2.096303701400757
0.421875 2.1840476989746094
0.421875 2.3166704177856445
0.40625 2.5342748165130615
0.53125 2.0274412631988525
0.515625 2.0937626361846924
0.390625 2.673983573913574
0.40625 2.1356241703033447
0.484375 2.0227088928222656
0.484375 2.2724666595458984
0.453125 2.428730010986328
0.546875 1.950740098953247
0.390625 2.711583137512207
0.421875 2.578207492828369
0.484375 2.2044589519500732
0.578125 2.0008814334869385
0.40625 2.446268320083618
0.484375 2.0666582584381104
0.484375 2.206709384918213
0.53125 1.9806194305419922
0.5 1.8821799755096436
0.546875 1.8863589763641357
0.453125 2.236257553100586
0.5 2.0098865032196045
0.6875 1.4941107034683228
0.484375 2.2756271362304688
0.484375 2.4191946983337402
0.453125 2.1031110286712646
0.5 1.9200800657272339
0.578125 1.7514615058898926
0.4375 2.25703763961792
0.390625 2.474437713623047
0.484375 2.4601662158966064
0.484375 2.0216875076293945
0.625 1.7194894552230835
0.609375 1.7521450519561768
0.484375 1.9272364377975464
0.453125 1.8416768312454224
0.453125 1.9036725759506226
0.546875 2.2336437702178955
0.453125 2.2106869220733643
0.46875 2.2475173473358154
0.484375 2.1041388511657715
0.4375 2.3810019493103027
0.546875 2.1609690189361572
0.53125 1.9140933752059937
0.40625 2.1383795738220215
0.640625 1.4592504501342773
0.484375 2.328558921813965
0.515625 2.0874786376953125
0.40625 2.4241504669189453
0.53125 1.946879267692566
0.515625 2.0937461853027344
0.5625 2.0420610904693604
0.65625 1.59010910987854
0.59375 1.6647629737854004
0.4375 2.1582109928131104
0.421875 2.072152614593506
0.40625 2.452167510986328
0.46875 2.328918695449829
0.515625 1.8439099788665771
0.515625 2.1814608573913574
0.484375 1.5874357223510742
0.453125 2.1446549892425537
0.59375 1.762741208076477
0.5 1.95847487449646
0.4375 2.2237586975097656
0.453125 2.126885414123535
0.4375 2.4316811561584473
0.5 2.349437713623047
0.53125 1.9038448333740234
0.515625 2.021735191345215
0.5625 1.7199747562408447
0.46875 2.237617015838623
0.640625 1.5675557851791382
0.5625 1.6240559816360474
0.578125 1.7679895162582397
0.46875 1.9306830167770386
0.6875 1.5398436784744263
0.421875 2.11897349357605
0.515625 1.9227041006088257
0.53125 1.7309720516204834
0.59375 1.8287265300750732
0.515625 2.0009586811065674
0.640625 1.619883418083191
0.5625 1.7197195291519165
0.640625 1.5936205387115479
0.5 2.1646862030029297
0.546875 1.9044097661972046
0.609375 1.6504985094070435
0.515625 1.907489538192749
0.5 1.8778964281082153
0.546875 1.6819308996200562
0.609375 1.4608111381530762
0.5625 1.825277328491211
0.546875 1.9252997636795044
0.578125 1.5320265293121338
0.5625 1.737009048461914
0.453125 2.1121981143951416
0.484375 2.095656633377075
0.578125 1.5217938423156738
0.59375 1.4479535818099976
0.640625 1.509743332862854
0.640625 1.4436910152435303
0.609375 1.3940017223358154
0.5 1.8254780769348145
0.515625 1.7381287813186646
0.484375 1.8064876794815063
0.5 2.3249075412750244
0.5625 1.7413843870162964
0.640625 1.2744606733322144
0.609375 1.441719889640808
0.484375 2.2800512313842773
0.609375 1.5752928256988525
0.609375 1.6270331144332886
0.59375 1.6918772459030151
0.59375 1.4528789520263672
0.5625 1.8148527145385742
0.625 1.8768787384033203
0.671875 1.6954939365386963
0.609375 1.7345755100250244
0.578125 1.732787847518921
0.625 1.3584057092666626
0.703125 1.2532446384429932
0.546875 1.7806130647659302
0.578125 1.7374745607376099
0.515625 1.6483197212219238
0.546875 1.5093798637390137
0.59375 1.6287072896957397
0.65625 1.4789001941680908
0.515625 1.7030552625656128
0.59375 1.3816388845443726
0.515625 1.6260716915130615
0.609375 1.9118447303771973
0.5625 1.685001015663147
0.5625 1.8942276239395142
0.59375 1.9197027683258057
0.484375 2.378687620162964
0.609375 1.7705587148666382
0.625 1.5535087585449219
0.625 1.7337712049484253
0.546875 1.9075648784637451
0.5625 1.7679247856140137
0.578125 1.5759015083312988
0.640625 1.3566526174545288
0.59375 1.4233834743499756
0.5 1.7527989149093628
0.578125 1.8190062046051025
0.59375 1.99519681930542
0.5 1.8965768814086914
0.65625 1.2563120126724243
0.609375 1.80305814743042
0.578125 1.8529436588287354
0.5625 1.9121408462524414
0.59375 1.7359892129898071
0.640625 1.4347463846206665
0.5 1.811973214149475
0.5625 1.5982831716537476
0.59375 1.4952845573425293
0.484375 1.958536148071289
0.4375 2.087122917175293
0.53125 1.6249306201934814
0.515625 1.8873707056045532
0.671875 1.5985369682312012
0.609375 1.4252533912658691
0.640625 1.4122878313064575
0.625 1.4489774703979492
0.515625 2.1393561363220215
0.5625 1.8973665237426758
0.625 1.4582288265228271
